task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
27	a8/b3f0c6	163251	SUSIE_FINE_MAPPING (26)	COMPLETED	0	2022-01-12 15:14:09.578	2m 27s	1m 58s	68.1%	594.7 MB	916.4 MB	31.2 MB	8.2 KB
126	69/6f9618	163422	SUSIE_FINE_MAPPING (125)	COMPLETED	0	2022-01-12 15:15:09.249	1m 28s	1m 13s	85.7%	1.3 GB	1.7 GB	50.7 MB	10.5 KB
165	86/1234a3	163490	SUSIE_FINE_MAPPING (164)	COMPLETED	0	2022-01-12 15:15:37.777	59.4s	46s	88.2%	1 GB	1.3 GB	51.9 MB	6.7 KB
175	ee/ef43b3	163507	SUSIE_FINE_MAPPING (174)	COMPLETED	0	2022-01-12 15:15:48.721	49s	18.6s	62.5%	535.6 MB	857.6 MB	30.5 MB	6.3 KB
189	03/23b291	163536	SUSIE_FINE_MAPPING (188)	COMPLETED	0	2022-01-12 15:15:59.372	38.7s	16.4s	65.2%	511.2 MB	833.6 MB	28.8 MB	6.3 KB
200	1b/f2254f	163555	SUSIE_FINE_MAPPING (199)	COMPLETED	0	2022-01-12 15:16:08.029	30.2s	17.1s	41.3%	521.9 MB	841.7 MB	33 MB	6.3 KB
96	b0/17ef98	163374	SUSIE_FINE_MAPPING (95)	COMPLETED	0	2022-01-12 15:14:50.999	1m 51s	1m 40s	88.9%	1.4 GB	1.7 GB	68.8 MB	7.1 KB
193	1d/18c8d2	163545	SUSIE_FINE_MAPPING (192)	COMPLETED	0	2022-01-12 15:16:03.507	38.5s	28.4s	66.0%	1 GB	1.3 GB	44.1 MB	6.1 KB
194	df/32d53b	163547	SUSIE_FINE_MAPPING (193)	COMPLETED	0	2022-01-12 15:16:04.557	37.6s	19.1s	69.1%	772.9 MB	1.1 GB	44.1 MB	12.5 KB
173	65/c123e0	163504	SUSIE_FINE_MAPPING (172)	COMPLETED	0	2022-01-12 15:15:48.196	58.6s	47.3s	84.8%	695.4 MB	1015.6 MB	43.8 MB	7 KB
181	00/cdf8b7	163523	SUSIE_FINE_MAPPING (180)	COMPLETED	0	2022-01-12 15:15:54.877	52.2s	28.1s	72.9%	1.8 GB	2.1 GB	73.6 MB	6.8 KB
196	fe/ae091a	163550	SUSIE_FINE_MAPPING (195)	COMPLETED	0	2022-01-12 15:16:05.676	41.7s	27.3s	73.6%	715.6 MB	1 GB	44.9 MB	6.8 KB
204	e4/b61d36	163564	SUSIE_FINE_MAPPING (203)	COMPLETED	0	2022-01-12 15:16:10.071	37.6s	22.5s	66.9%	734.1 MB	1 GB	43.8 MB	6.3 KB
211	75/4ccb38	163576	SUSIE_FINE_MAPPING (210)	COMPLETED	0	2022-01-12 15:16:13.645	34.8s	19.4s	68.4%	604.3 MB	980.4 MB	41.8 MB	6.3 KB
131	25/701bfd	163431	SUSIE_FINE_MAPPING (130)	COMPLETED	0	2022-01-12 15:15:11.172	1m 46s	1m 31s	88.5%	714.1 MB	1 GB	36.8 MB	7.2 KB
235	d6/8ebfee	163620	SUSIE_FINE_MAPPING (234)	COMPLETED	0	2022-01-12 15:16:32.710	24.3s	12.1s	72.2%	708.5 MB	978.4 MB	50 MB	6.3 KB
236	f6/334dc7	163621	SUSIE_FINE_MAPPING (235)	COMPLETED	0	2022-01-12 15:16:34.053	23s	15.2s	73.2%	739.1 MB	1 GB	34.7 MB	8.4 KB
237	b2/618cf0	163623	SUSIE_FINE_MAPPING (236)	COMPLETED	0	2022-01-12 15:16:34.810	22.3s	14.5s	73.0%	912.7 MB	1.2 GB	48.6 MB	6.3 KB
240	02/52954b	163629	SUSIE_FINE_MAPPING (239)	COMPLETED	0	2022-01-12 15:16:37.283	20s	12.5s	73.5%	702 MB	1.1 GB	48.8 MB	6.3 KB
244	a5/8b364d	163637	SUSIE_FINE_MAPPING (243)	COMPLETED	0	2022-01-12 15:16:40.722	16.7s	8.1s	77.0%	688.8 MB	1007.8 MB	42.8 MB	6.9 KB
174	e0/2aaed2	163505	SUSIE_FINE_MAPPING (173)	COMPLETED	0	2022-01-12 15:15:48.388	1m 13s	44.7s	78.1%	685.6 MB	1007.9 MB	43.4 MB	7.7 KB
209	4b/a506cb	163573	SUSIE_FINE_MAPPING (208)	COMPLETED	0	2022-01-12 15:16:12.520	49.6s	27.5s	33.7%	338.6 MB	531.9 MB	32.2 MB	6.5 KB
238	9e/eceb71	163625	SUSIE_FINE_MAPPING (237)	COMPLETED	0	2022-01-12 15:16:35.575	26.6s	21.1s	73.3%	887.6 MB	1.1 GB	57.4 MB	6.3 KB
249	12/4fdd2b	163640	SUSIE_FINE_MAPPING (248)	COMPLETED	0	2022-01-12 15:16:43.124	19.2s	8s	74.1%	528.2 MB	850.7 MB	34.2 MB	6.9 KB
251	22/02c981	163642	SUSIE_FINE_MAPPING (250)	COMPLETED	0	2022-01-12 15:16:44.026	18.4s	8.3s	71.3%	655.1 MB	975.4 MB	39.8 MB	6.3 KB
205	ce/ca0f5e	163565	SUSIE_FINE_MAPPING (204)	COMPLETED	0	2022-01-12 15:16:10.266	56.5s	32.1s	37.6%	542.4 MB	864.4 MB	35.2 MB	6.3 KB
210	22/b2758d	163575	SUSIE_FINE_MAPPING (209)	COMPLETED	0	2022-01-12 15:16:12.772	54s	32.2s	34.4%	394.3 MB	588.5 MB	31.2 MB	6.3 KB
233	7f/c322bf	163618	SUSIE_FINE_MAPPING (232)	COMPLETED	0	2022-01-12 15:16:30.931	36s	24.1s	67.3%	685.6 MB	1009.3 MB	48.3 MB	6.3 KB
239	4e/f22743	163628	SUSIE_FINE_MAPPING (238)	COMPLETED	0	2022-01-12 15:16:36.061	31s	21.2s	71.0%	754 MB	1.1 GB	45.7 MB	7.8 KB
241	72/8c30a5	163630	SUSIE_FINE_MAPPING (240)	COMPLETED	0	2022-01-12 15:16:38.351	28.8s	19.1s	72.2%	636.3 MB	976.7 MB	45.2 MB	6.3 KB
242	55/dfaae6	163631	SUSIE_FINE_MAPPING (241)	COMPLETED	0	2022-01-12 15:16:39.483	27.7s	9.8s	70.9%	344.8 MB	663.5 MB	26.2 MB	6.3 KB
246	bf/85c766	163638	SUSIE_FINE_MAPPING (245)	COMPLETED	0	2022-01-12 15:16:41.985	25.2s	11.3s	78.1%	662.5 MB	943.1 MB	50.6 MB	6.3 KB
250	dc/2fdef5	163645	SUSIE_FINE_MAPPING (249)	COMPLETED	0	2022-01-12 15:16:44.703	22.5s	12.5s	69.6%	549.3 MB	868.9 MB	36.2 MB	6.3 KB
252	ca/40219d	163648	SUSIE_FINE_MAPPING (251)	COMPLETED	0	2022-01-12 15:16:47.493	19.8s	12.8s	69.9%	597.2 MB	916.9 MB	38 MB	6.8 KB
82	c6/540198	163356	SUSIE_FINE_MAPPING (81)	COMPLETED	0	2022-01-12 15:14:44.069	2m 28s	1m 2s	8.1%	215.8 MB	407.3 MB	28.8 MB	6.3 KB
100	74/8f61a3	163379	SUSIE_FINE_MAPPING (99)	COMPLETED	0	2022-01-12 15:14:53.446	2m 19s	1m 2s	8.4%	215.7 MB	407.3 MB	28.1 MB	6.3 KB
101	fd/f7c5cc	163382	SUSIE_FINE_MAPPING (100)	COMPLETED	0	2022-01-12 15:14:53.775	2m 19s	1m 5s	13.9%	419.3 MB	612.4 MB	29.3 MB	6.3 KB
102	ed/80ce04	163389	SUSIE_FINE_MAPPING (101)	COMPLETED	0	2022-01-12 15:14:54.600	2m 18s	59.8s	9.0%	278.3 MB	471.4 MB	30.5 MB	6.3 KB
104	1c/d5baf2	163392	SUSIE_FINE_MAPPING (103)	COMPLETED	0	2022-01-12 15:14:55.191	2m 18s	1m	8.8%	413.2 MB	721.2 MB	29.1 MB	6.3 KB
202	95/d557df	163559	SUSIE_FINE_MAPPING (201)	COMPLETED	0	2022-01-12 15:16:09.380	1m 4s	39.4s	44.5%	630 MB	954.7 MB	43.4 MB	6.3 KB
203	dc/47a19b	163562	SUSIE_FINE_MAPPING (202)	COMPLETED	0	2022-01-12 15:16:09.599	1m 4s	26.4s	22.9%	215 MB	407.3 MB	27.7 MB	6.3 KB
208	e9/dd5140	163570	SUSIE_FINE_MAPPING (207)	COMPLETED	0	2022-01-12 15:16:11.095	1m 2s	52s	85.4%	1 GB	1.3 GB	52.6 MB	8 KB
212	ef/6838dd	163579	SUSIE_FINE_MAPPING (211)	COMPLETED	0	2022-01-12 15:16:14.817	58.9s	39.1s	46.4%	765.9 MB	1.1 GB	39.4 MB	12.5 KB
225	6d/69434f	163604	SUSIE_FINE_MAPPING (224)	COMPLETED	0	2022-01-12 15:16:24.731	49.1s	26.8s	30.6%	369.2 MB	561.3 MB	28 MB	6.3 KB
234	ed/82c8f3	163619	SUSIE_FINE_MAPPING (233)	COMPLETED	0	2022-01-12 15:16:32.336	41.6s	25.8s	37.7%	627.9 MB	820.2 MB	45.7 MB	6.1 KB
248	e2/a22149	163641	SUSIE_FINE_MAPPING (247)	COMPLETED	0	2022-01-12 15:16:43.331	30.9s	18.9s	73.7%	1.6 GB	2 GB	101.8 MB	6.3 KB
99	d4/2c1c09	163378	SUSIE_FINE_MAPPING (98)	COMPLETED	0	2022-01-12 15:14:52.540	2m 24s	1m 8s	15.3%	668.3 MB	861.5 MB	45.4 MB	6.3 KB
105	01/caab68	163390	SUSIE_FINE_MAPPING (104)	COMPLETED	0	2022-01-12 15:14:54.774	2m 22s	1m 1s	12.0%	487.4 MB	682.8 MB	34.6 MB	6.3 KB
161	b5/21cfdb	163483	SUSIE_FINE_MAPPING (160)	COMPLETED	0	2022-01-12 15:15:33.505	1m 43s	20.5s	55.6%	626.9 MB	821.1 MB	45.9 MB	6.2 KB
201	a1/8e3b29	163558	SUSIE_FINE_MAPPING (200)	COMPLETED	0	2022-01-12 15:16:09.137	1m 8s	33.1s	40.0%	647.6 MB	923.8 MB	42 MB	7.6 KB
222	f2/64c338	163600	SUSIE_FINE_MAPPING (221)	COMPLETED	0	2022-01-12 15:16:23.468	53.8s	32.1s	37.7%	583.1 MB	903.5 MB	33.6 MB	6.3 KB
229	1e/6f8238	163613	SUSIE_FINE_MAPPING (228)	COMPLETED	0	2022-01-12 15:16:29.198	48.2s	29.7s	39.5%	470.1 MB	662.5 MB	34.3 MB	6.3 KB
231	e1/bafc99	163615	SUSIE_FINE_MAPPING (230)	COMPLETED	0	2022-01-12 15:16:29.929	47.5s	28s	44.2%	680.9 MB	873.3 MB	45.6 MB	6.3 KB
80	ee/e79ebb	163353	SUSIE_FINE_MAPPING (79)	COMPLETED	0	2022-01-12 15:14:42.993	2m 39s	2m 16s	61.7%	1.2 GB	1.5 GB	44.7 MB	10 KB
83	04/b96c98	163358	SUSIE_FINE_MAPPING (82)	COMPLETED	0	2022-01-12 15:14:44.671	2m 37s	1m 11s	18.6%	788.9 MB	1.1 GB	44.9 MB	6.3 KB
92	cf/564b61	163370	SUSIE_FINE_MAPPING (91)	COMPLETED	0	2022-01-12 15:14:49.864	2m 32s	1m 12s	19.0%	692 MB	1014.2 MB	39.8 MB	6.3 KB
98	23/ac89c9	163376	SUSIE_FINE_MAPPING (97)	COMPLETED	0	2022-01-12 15:14:52.323	2m 30s	1m 13s	20.9%	694.3 MB	888.3 MB	46.4 MB	6.3 KB
213	53/587cce	163580	SUSIE_FINE_MAPPING (212)	COMPLETED	0	2022-01-12 15:16:15.701	1m 7s	35.8s	44.5%	581.1 MB	885.7 MB	37.9 MB	8.8 KB
220	c5/7c9ea5	163597	SUSIE_FINE_MAPPING (219)	COMPLETED	0	2022-01-12 15:16:22.352	1m	36.1s	42.5%	697.1 MB	944.3 MB	42.3 MB	6.3 KB
227	9b/34ef0b	163607	SUSIE_FINE_MAPPING (226)	COMPLETED	0	2022-01-12 15:16:27.195	55.4s	30.6s	34.9%	523.9 MB	843.7 MB	30.5 MB	6.3 KB
226	f3/86feef	163610	SUSIE_FINE_MAPPING (225)	COMPLETED	0	2022-01-12 15:16:27.494	55.1s	32.5s	32.7%	539.3 MB	859.9 MB	36 MB	6.6 KB
258	a3/701eb6	163662	SUSIE_FINE_MAPPING (257)	COMPLETED	0	2022-01-12 15:16:58.061	25s	11.8s	75.3%	654.2 MB	984.9 MB	47.6 MB	7.9 KB
260	2b/350803	163664	SUSIE_FINE_MAPPING (259)	COMPLETED	0	2022-01-12 15:16:59.075	24.4s	15.5s	68.8%	627.6 MB	950.3 MB	39.2 MB	6.3 KB
262	61/73ee4b	163666	SUSIE_FINE_MAPPING (261)	COMPLETED	0	2022-01-12 15:17:00.158	23.7s	8.6s	74.9%	679.8 MB	1003.3 MB	42.4 MB	6.3 KB
269	90/074baf	163673	SUSIE_FINE_MAPPING (268)	COMPLETED	0	2022-01-12 15:17:07.761	16.6s	8.7s	79.5%	701.2 MB	1003.8 MB	43.9 MB	10.5 KB
84	0e/6f3b44	163359	SUSIE_FINE_MAPPING (83)	COMPLETED	0	2022-01-12 15:14:44.922	2m 42s	1m 15s	22.9%	858.3 MB	1.2 GB	48.6 MB	6.3 KB
85	09/293d5d	163361	SUSIE_FINE_MAPPING (84)	COMPLETED	0	2022-01-12 15:14:45.584	2m 41s	1m 5s	13.5%	642.9 MB	962.8 MB	37.6 MB	6.6 KB
87	96/374db4	163363	SUSIE_FINE_MAPPING (86)	COMPLETED	0	2022-01-12 15:14:47.267	2m 40s	1m 20s	27.9%	1 GB	1.4 GB	53.8 MB	10.2 KB
94	2a/258a8d	163371	SUSIE_FINE_MAPPING (93)	COMPLETED	0	2022-01-12 15:14:50.031	2m 37s	1m 18s	25.4%	870.6 MB	1.2 GB	55.1 MB	8 KB
107	ed/e6b38b	163393	SUSIE_FINE_MAPPING (106)	COMPLETED	0	2022-01-12 15:14:55.389	2m 32s	56.1s	16.0%	729.6 MB	1 GB	49.2 MB	6.3 KB
219	a6/b70cb9	163591	SUSIE_FINE_MAPPING (218)	COMPLETED	0	2022-01-12 15:16:19.824	1m 7s	41.8s	50.0%	665.5 MB	916.8 MB	45.2 MB	6.3 KB
224	b7/b76d9a	163606	SUSIE_FINE_MAPPING (223)	COMPLETED	0	2022-01-12 15:16:25.477	1m 2s	31.5s	38.3%	652.6 MB	911.8 MB	47.3 MB	7.8 KB
247	31/9a30ff	163639	SUSIE_FINE_MAPPING (246)	COMPLETED	0	2022-01-12 15:16:42.269	45.3s	23.8s	44.6%	666 MB	856.7 MB	43.3 MB	6.1 KB
253	f8/639f21	163649	SUSIE_FINE_MAPPING (252)	COMPLETED	0	2022-01-12 15:16:48.593	39.2s	21.2s	63.6%	538.3 MB	860.8 MB	35.9 MB	6.3 KB
255	24/4e8120	163651	SUSIE_FINE_MAPPING (254)	COMPLETED	0	2022-01-12 15:16:50.009	37.9s	16.7s	46.3%	609.8 MB	932.2 MB	42.8 MB	6.8 KB
254	6c/9652aa	163652	SUSIE_FINE_MAPPING (253)	COMPLETED	0	2022-01-12 15:16:50.296	37.7s	14.3s	45.3%	645.4 MB	967.7 MB	44.3 MB	6.3 KB
256	a2/6372d4	163654	SUSIE_FINE_MAPPING (255)	COMPLETED	0	2022-01-12 15:16:51.098	37.1s	23.4s	63.5%	612.1 MB	934.3 MB	41.6 MB	6.3 KB
273	79/3b46cd	163677	SUSIE_FINE_MAPPING (272)	COMPLETED	0	2022-01-12 15:17:09.707	18.7s	11.1s	75.7%	649 MB	967.3 MB	42.1 MB	7.1 KB
91	7e/2217e6	163367	SUSIE_FINE_MAPPING (90)	COMPLETED	0	2022-01-12 15:14:48.951	2m 43s	2m 31s	89.4%	1.1 GB	1.4 GB	39.9 MB	8.9 KB
184	a6/45210b	163524	SUSIE_FINE_MAPPING (183)	COMPLETED	0	2022-01-12 15:15:55.372	1m 37s	22s	52.1%	494.6 MB	815.6 MB	28.3 MB	6.3 KB
199	80/f4a64e	163554	SUSIE_FINE_MAPPING (198)	COMPLETED	0	2022-01-12 15:16:07.212	1m 25s	33.1s	30.0%	802.5 MB	1.1 GB	42.2 MB	10.8 KB
214	2c/005b4c	163582	SUSIE_FINE_MAPPING (213)	COMPLETED	0	2022-01-12 15:16:15.980	1m 16s	46.7s	55.0%	1 GB	1.4 GB	47.4 MB	11.1 KB
223	a0/76e07f	163602	SUSIE_FINE_MAPPING (222)	COMPLETED	0	2022-01-12 15:16:24.419	1m 8s	44.7s	54.2%	914.7 MB	1.2 GB	46.9 MB	8.1 KB
230	a0/6aa7e6	163616	SUSIE_FINE_MAPPING (229)	COMPLETED	0	2022-01-12 15:16:30.206	1m 2s	43.4s	62.6%	649.3 MB	970 MB	48 MB	7.2 KB
261	40/61c2c7	163665	SUSIE_FINE_MAPPING (260)	COMPLETED	0	2022-01-12 15:16:59.814	32.9s	20.2s	54.5%	601.2 MB	794 MB	43.6 MB	6.3 KB
264	bf/161abe	163668	SUSIE_FINE_MAPPING (263)	COMPLETED	0	2022-01-12 15:17:03.209	29.7s	20.5s	65.0%	629.2 MB	950.6 MB	36 MB	6.3 KB
166	59/a803a1	163491	SUSIE_FINE_MAPPING (165)	COMPLETED	0	2022-01-12 15:15:38.578	1m 58s	24.6s	53.7%	414.1 MB	721 MB	32 MB	6.3 KB
176	98/626aa0	163510	SUSIE_FINE_MAPPING (175)	COMPLETED	0	2022-01-12 15:15:49.917	1m 47s	26s	50.7%	464.7 MB	784.3 MB	28.4 MB	9.8 KB
218	27/05eda6	163592	SUSIE_FINE_MAPPING (217)	COMPLETED	0	2022-01-12 15:16:20.052	1m 17s	53.1s	56.8%	1.2 GB	1.5 GB	60.8 MB	6.3 KB
259	2e/6226b8	163663	SUSIE_FINE_MAPPING (258)	COMPLETED	0	2022-01-12 15:16:58.904	38.4s	21.2s	53.9%	879.9 MB	1.2 GB	46.4 MB	6.2 KB
265	f6/7b5971	163672	SUSIE_FINE_MAPPING (264)	COMPLETED	0	2022-01-12 15:17:07.579	29.8s	22s	67.3%	662.4 MB	987 MB	40.7 MB	6.3 KB
276	f1/844fc4	163679	SUSIE_FINE_MAPPING (275)	COMPLETED	0	2022-01-12 15:17:12.493	25.1s	15.8s	71.9%	829.1 MB	1.1 GB	49.2 MB	6.7 KB
285	14/8aa10b	163689	SUSIE_FINE_MAPPING (284)	COMPLETED	0	2022-01-12 15:17:19.050	18.7s	12.3s	73.6%	637.1 MB	963.1 MB	41.8 MB	6.3 KB
198	04/571412	163553	SUSIE_FINE_MAPPING (197)	COMPLETED	0	2022-01-12 15:16:07.046	1m 35s	1m 26s	83.7%	1.1 GB	1.5 GB	57.4 MB	8.3 KB
217	91/d83092	163589	SUSIE_FINE_MAPPING (216)	COMPLETED	0	2022-01-12 15:16:19.085	1m 23s	57s	59.5%	1 GB	1.4 GB	62.5 MB	6.3 KB
272	56/34e984	163676	SUSIE_FINE_MAPPING (271)	COMPLETED	0	2022-01-12 15:17:08.974	32.9s	22.8s	55.5%	787.4 MB	1.1 GB	47.1 MB	6.1 KB
274	c7/b13bf9	163678	SUSIE_FINE_MAPPING (273)	COMPLETED	0	2022-01-12 15:17:10.679	31.3s	12.8s	44.8%	630.6 MB	952.7 MB	38.7 MB	6.3 KB
279	f2/f4a7f4	163682	SUSIE_FINE_MAPPING (278)	COMPLETED	0	2022-01-12 15:17:14.111	28s	10.3s	69.7%	591 MB	888.5 MB	46.4 MB	6.3 KB
172	ee/08040b	163503	SUSIE_FINE_MAPPING (171)	COMPLETED	0	2022-01-12 15:15:47.346	1m 59s	33.5s	60.6%	763 MB	1.1 GB	45.2 MB	6.3 KB
187	e6/a176df	163533	SUSIE_FINE_MAPPING (186)	COMPLETED	0	2022-01-12 15:15:57.705	1m 49s	33.5s	62.6%	612.1 MB	929.1 MB	43.2 MB	6.3 KB
190	b3/9f769b	163539	SUSIE_FINE_MAPPING (189)	COMPLETED	0	2022-01-12 15:16:00.070	1m 47s	44.7s	45.8%	682.6 MB	1002.4 MB	40.5 MB	6.6 KB
195	87/eab189	163549	SUSIE_FINE_MAPPING (194)	COMPLETED	0	2022-01-12 15:16:05.362	1m 42s	1m 29s	83.8%	752.1 MB	1 GB	44.2 MB	8.7 KB
228	59/ea25b5	163612	SUSIE_FINE_MAPPING (227)	COMPLETED	0	2022-01-12 15:16:28.493	1m 19s	56.5s	64.2%	546.9 MB	866.5 MB	33.1 MB	7.5 KB
257	51/b5c008	163661	SUSIE_FINE_MAPPING (256)	COMPLETED	0	2022-01-12 15:16:57.824	49.7s	30.2s	63.7%	410.3 MB	732.3 MB	29.8 MB	6.4 KB
266	e4/0bd862	163669	SUSIE_FINE_MAPPING (265)	COMPLETED	0	2022-01-12 15:17:03.507	44.1s	31.5s	54.4%	569 MB	763.6 MB	39.9 MB	6.3 KB
268	44/e3acd5	163671	SUSIE_FINE_MAPPING (267)	COMPLETED	0	2022-01-12 15:17:04.619	43s	33s	79.5%	1.6 GB	1.9 GB	79.1 MB	7.6 KB
277	33/080ee1	163680	SUSIE_FINE_MAPPING (276)	COMPLETED	0	2022-01-12 15:17:12.688	35.5s	18.3s	50.0%	671.6 MB	864.5 MB	48.6 MB	6.3 KB
275	6b/7d5332	163683	SUSIE_FINE_MAPPING (274)	COMPLETED	0	2022-01-12 15:17:14.885	33.6s	16.1s	43.4%	538.2 MB	859 MB	35.9 MB	8.3 KB
282	4e/a3b5f4	163685	SUSIE_FINE_MAPPING (281)	COMPLETED	0	2022-01-12 15:17:15.920	32.9s	13.6s	53.7%	625.8 MB	836 MB	51.5 MB	6.3 KB
280	ca/b0f6f0	163686	SUSIE_FINE_MAPPING (279)	COMPLETED	0	2022-01-12 15:17:16.231	32.7s	14.5s	67.3%	644.8 MB	973.7 MB	46.9 MB	6.3 KB
283	e0/bc30ad	163687	SUSIE_FINE_MAPPING (282)	COMPLETED	0	2022-01-12 15:17:17.718	31.5s	15s	49.5%	665.1 MB	990.2 MB	44.6 MB	6.3 KB
291	5c/d413f0	163694	SUSIE_FINE_MAPPING (290)	COMPLETED	0	2022-01-12 15:17:23.987	25.4s	11.7s	64.7%	648.6 MB	974.7 MB	47.1 MB	6.3 KB
95	22/af4fc3	163372	SUSIE_FINE_MAPPING (94)	COMPLETED	0	2022-01-12 15:14:50.482	3m 1s	2m 50s	91.4%	1.3 GB	1.6 GB	52.8 MB	8.8 KB
263	f8/4cd3f9	163667	SUSIE_FINE_MAPPING (262)	COMPLETED	0	2022-01-12 15:17:01.962	50.5s	31s	59.3%	498.3 MB	692.9 MB	42.4 MB	8 KB
267	5b/a0c3c4	163670	SUSIE_FINE_MAPPING (266)	COMPLETED	0	2022-01-12 15:17:04.464	48.1s	39s	82.9%	1.4 GB	1.7 GB	85.1 MB	9.5 KB
284	75/3843f8	163688	SUSIE_FINE_MAPPING (283)	COMPLETED	0	2022-01-12 15:17:18.118	34.9s	19.3s	62.1%	667.6 MB	986.1 MB	39.4 MB	7.8 KB
164	46/45763e	163489	SUSIE_FINE_MAPPING (163)	COMPLETED	0	2022-01-12 15:15:37.498	2m 19s	42.9s	65.8%	793.4 MB	1.1 GB	48.8 MB	6.3 KB
271	a2/da4536	163675	SUSIE_FINE_MAPPING (270)	COMPLETED	0	2022-01-12 15:17:08.724	48.5s	29.9s	57.3%	871.1 MB	1 GB	56.9 MB	6.3 KB
286	7b/e0a8bf	163690	SUSIE_FINE_MAPPING (285)	COMPLETED	0	2022-01-12 15:17:19.392	37.9s	23.8s	61.2%	1 GB	1.3 GB	55.2 MB	6.3 KB
180	bb/1f535f	163518	SUSIE_FINE_MAPPING (179)	COMPLETED	0	2022-01-12 15:15:53.733	2m 8s	47.9s	67.0%	1.3 GB	1.7 GB	60.1 MB	6.3 KB
245	9c/11d15c	163635	SUSIE_FINE_MAPPING (244)	COMPLETED	0	2022-01-12 15:16:40.316	1m 22s	1m 13s	86.9%	1003.3 MB	1.3 GB	49.5 MB	6.9 KB
81	19/35e4cd	163354	SUSIE_FINE_MAPPING (80)	COMPLETED	0	2022-01-12 15:14:43.755	3m 23s	2m 50s	73.0%	1.3 GB	1.6 GB	50.4 MB	7.3 KB
278	b3/0f7fe8	163681	SUSIE_FINE_MAPPING (277)	COMPLETED	0	2022-01-12 15:17:13.826	53s	30s	74.7%	1.1 GB	1.4 GB	55.7 MB	6.9 KB
289	bf/851d0d	163693	SUSIE_FINE_MAPPING (288)	COMPLETED	0	2022-01-12 15:17:22.667	44.3s	25.5s	46.1%	768.6 MB	958.6 MB	54.5 MB	6.3 KB
167	5d/188dae	163493	SUSIE_FINE_MAPPING (166)	COMPLETED	0	2022-01-12 15:15:39.558	2m 32s	1m 1s	71.1%	1.4 GB	1.7 GB	79.8 MB	10 KB
186	15/d223f8	163531	SUSIE_FINE_MAPPING (185)	COMPLETED	0	2022-01-12 15:15:57.398	2m 14s	1m 1s	63.5%	895.8 MB	1.2 GB	55.1 MB	6.3 KB
185	4c/547af3	163529	SUSIE_FINE_MAPPING (184)	COMPLETED	0	2022-01-12 15:15:55.922	2m 31s	1m 16s	71.9%	1.1 GB	1.5 GB	55.7 MB	9.7 KB
162	03/063cbd	163485	SUSIE_FINE_MAPPING (161)	COMPLETED	0	2022-01-12 15:15:33.791	2m 58s	1m 27s	80.3%	802.3 MB	1.1 GB	50.8 MB	20.1 KB
170	fc/a1777e	163502	SUSIE_FINE_MAPPING (169)	COMPLETED	0	2022-01-12 15:15:47.181	2m 45s	1m 17s	76.2%	1 GB	1.4 GB	53.8 MB	10.4 KB
305	d9/c05111	163709	SUSIE_FINE_MAPPING (304)	COMPLETED	0	2022-01-12 15:18:02.382	29.4s	22s	80.0%	630.5 MB	948.9 MB	38.7 MB	8.7 KB
312	a8/65c7e1	163716	SUSIE_FINE_MAPPING (311)	COMPLETED	0	2022-01-12 15:18:05.618	26.3s	16.8s	64.9%	1 GB	1.3 GB	64.3 MB	7.3 KB
319	54/564ac4	163724	SUSIE_FINE_MAPPING (318)	COMPLETED	0	2022-01-12 15:18:11.294	20.7s	12.6s	64.5%	602.9 MB	928.3 MB	39.9 MB	6.3 KB
293	6c/c1a9b8	163696	SUSIE_FINE_MAPPING (292)	COMPLETED	0	2022-01-12 15:17:27.316	1m 14s	32.6s	33.3%	421.3 MB	612.3 MB	49.9 MB	6.3 KB
309	40/9ef79d	163713	SUSIE_FINE_MAPPING (308)	COMPLETED	0	2022-01-12 15:18:03.805	38.1s	29.1s	81.4%	1.2 GB	1.5 GB	70.8 MB	8.1 KB
336	5c/af403c	163741	SUSIE_FINE_MAPPING (335)	COMPLETED	0	2022-01-12 15:18:17.864	24.2s	13.8s	69.0%	734.8 MB	1 GB	44.6 MB	6.3 KB
302	cc/bb08cf	163706	SUSIE_FINE_MAPPING (301)	COMPLETED	0	2022-01-12 15:18:01.164	45.5s	18.7s	58.1%	679.2 MB	1006 MB	54.4 MB	6.9 KB
307	df/753766	163711	SUSIE_FINE_MAPPING (306)	COMPLETED	0	2022-01-12 15:18:03.149	43.6s	18.4s	58.6%	938.4 MB	1.2 GB	52 MB	6.3 KB
326	13/6d7705	163731	SUSIE_FINE_MAPPING (325)	COMPLETED	0	2022-01-12 15:18:13.537	33.3s	15.6s	54.4%	369.6 MB	688.7 MB	26.7 MB	6.3 KB
340	82/6a21eb	163744	SUSIE_FINE_MAPPING (339)	COMPLETED	0	2022-01-12 15:18:19.091	27.8s	19.4s	80.3%	1.3 GB	1.6 GB	78.6 MB	7.1 KB
298	d9/c28374	163702	SUSIE_FINE_MAPPING (297)	COMPLETED	0	2022-01-12 15:17:58.354	53.3s	42.6s	86.9%	638.1 MB	956.9 MB	53.1 MB	7 KB
325	ee/4a202d	163729	SUSIE_FINE_MAPPING (324)	COMPLETED	0	2022-01-12 15:18:12.952	39.1s	17.5s	48.3%	407.8 MB	730 MB	28.7 MB	8.1 KB
